scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,cfg_guidance_mode,num_steps,num_candidates,seed,lora_path,lora_scale,status,approved_candidate,notes
confessional_futanari,line_011,マリア,"喘ぎ(強),息切れ",はぁ…… ⏸️ はぁん……,🥵😮‍💨💦 はぁ……はぁん…… 😭💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,4423114697831399884,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_012,マリア,"恥じらい,拒絶",だめよ…… ⏸️ ここは神聖な懺悔室…… ⏸️ 信者様の声がまだ聞こえているのに……,🥵🫣 だめよ……ここは神聖な懺悔室……信者様の声がまだ聞こえているのに…… 🫣,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,881449156230189176,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_013,マリア,"喘ぎ(弱),恥じらい",それなのに…… ⏸️ あなたの熱くて硬い…… ⏸️ ふたなりのおちんぽが……マリアお姉さんの太ももに擦りつけられて……,🥵💦 それなのに……あなたの熱くて硬い……ふたなりのおちんぽが……マリアお姉さんの太ももに擦りつけられて…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,8647464525564709228,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_014,マリア,"喘ぎ(強),恥じらい",ん゛…… ⏸️ あ゛…… ⏸️ ！　お、お願い……少しだけ……静かにして……,🥵😮‍💨💦 ん゛……あ゛……！　お、お願い……少しだけ……静かにして…… 😭,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,1166968196046890431,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_015,マリア,"恥じらい,困惑",信者様に…… ⏸️ マリアお姉さんがこんな淫らな声を…… ⏸️ 聞かれてしまっては……,🥵🫣 信者様に……マリアお姉さんがこんな淫らな声を……聞かれてしまっては…… 🫣💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,6676252733300102352,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_016,マリア,"喘ぎ(強),恥じらい",（…… ⏸️ あぁ…… ⏸️ だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……）,🥵💦 （……あぁ……だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……） 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,4736187777342372962,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_017,マリア,"喘ぎ(強),息切れ",はぁん…… ⏸️ ！　あっ…… ⏸️ 指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて……,🥵😮‍💨💦 はぁん……！　あっ……指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,8359366785522519725,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_018,マリア,"喘ぎ(強),荒い息遣い",あ゛あ゛…… ⏸️ お゛ほぉぉ…… ⏸️ っ！,🥵😮‍💨💦💦 あ゛あ゛……お゛ほぉぉ……っ！ 💦😭,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,7674040895355317981,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_019,マリア,"喘ぎ(強),恥じらい",信者様…… ⏸️ まだお話の途中…… ⏸️ ですのに……マリアお姉さん……もう……頭が……おかしくなりそう……,🥵💦 信者様……まだお話の途中……ですのに……マリアお姉さん……もう……頭が……おかしくなりそう…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,7411371665366978935,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_020,マリア,"喘ぎ(強),拒絶",んっ…… ⏸️ ん゛ん゛…… ⏸️ ！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて……,🥵😮‍💨💦 んっ……ん゛ん゛……！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,4363223281524521476,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_021,マリア,"喘ぎ(強),絶望",ゆっくり…… ⏸️ 押し入ってこようとしてる……,🥵💦 ゆっくり……押し入ってこようとしてる…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,546009824876230905,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_022,マリア,"喘ぎ(強),恥じらい",神様…… ⏸️ 許してください…… ⏸️ マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる……,🥵😭💦 神様……許してください……マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,532431773181346616,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_023,マリア,"喘ぎ(強),絶頂",あ゛あ゛あ゛…… ⏸️ ！　お゛お゛お゛お゛…… ⏸️ っ！！,🥵😮‍💨💦😱 あ゛あ゛あ゛……！　お゛お゛お゛お゛……っ！！ 😱💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,6189576281182733154,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_024,マリア,"喘ぎ(強),息切れ",入ってきた…… ⏸️ 奥まで…… ⏸️ 一気に……！,🥵💦 入ってきた……奥まで……一気に……！ 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,7754251204120736595,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_025,マリア,"喘ぎ(強),恥じらい",はぁん…… ⏸️ はぁん…… ⏸️ ！　信者様……聞こえていますか……？,🥵😮‍💨💦 はぁん……はぁん……！　信者様……聞こえていますか……？ 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,1035816226823681373,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_026,マリア,"喘ぎ(強),荒い息遣い",マリアお姉さん…… ⏸️ 今…… ⏸️ とても淫らな声を……抑えきれなくて……,🥵😮‍💨💦 マリアお姉さん……今……とても淫らな声を……抑えきれなくて…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,4091652203775766990,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_027,マリア,"喘ぎ(強),絶頂",お゛ほぉぉぉぉ…… ⏸️ っ！！,🥵😮‍💨💦💦 お゛ほぉぉぉぉ……っ！！ 💦😭,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,8017561491950997562,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_028,マリア,"喘ぎ(強),恥じらい",だめ…… ⏸️ 腰が…… ⏸️ 勝手に動いちゃう……,🥵💦 だめ……腰が……勝手に動いちゃう…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,780533620987820053,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_029,マリア,"喘ぎ(強),絶頂",爆乳を揺らしながら…… ⏸️ 懺悔室の中で…… ⏸️ ふたなり同士で……こんなに激しくセックスしてるなんて……,🥵😮‍💨💦 爆乳を揺らしながら……懺悔室の中で……ふたなり同士で……こんなに激しくセックスしてるなんて…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,3747478180792286498,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_030,マリア,"喘ぎ(強),絶頂",ん゛っ…… ⏸️ あ゛あ゛あ゛…… ⏸️ ！,🥵😮‍💨💦 ん゛っ……あ゛あ゛あ゛……！ 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,4163227652694629210,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_031,マリア,"絶頂,叫び",イッちゃう…… ⏸️ 信者様の前で…… ⏸️ マリアお姉さん……イッちゃうわ……,🥵😱💦 イッちゃう……信者様の前で……マリアお姉さん……イッちゃうわ…… 💦😱,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,5502856563867318323,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_032,マリア,"喘ぎ(強),絶頂",一緒に…… ⏸️ 一緒にイきましょう…… ⏸️ ？,🥵🙏💦 一緒に……一緒にイきましょう……？ 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,6139612274528560563,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_033,マリア,"喘ぎ(強),絶頂",マリアお姉さんのおまんこと…… ⏸️ ふたなりちんぽ…… ⏸️ 同時に……めちゃくちゃに……,🥵😮‍💨💦 マリアお姉さんのおまんこと……ふたなりちんぽ……同時に……めちゃくちゃに…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,8102987453954145917,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_034,マリア,"絶頂,叫び",あ゛あ゛あ゛あ゛あ゛…… ⏸️ ！！　お゛お゛お゛お゛お゛お゛っ…… ⏸️ ！！,🥵😱😮‍💨💦😭 あ゛あ゛あ゛あ゛あ゛……！！　お゛お゛お゛お゛お゛お゛っ……！！ 😱💦🥵,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,196495986591790147,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_035,マリア,"絶頂,叫び",いく…… ⏸️ いくいく…… ⏸️ いっちゃう……いっちゃうぅぅぅ……,🥵😮‍💨💦😱 いく……いくいく……いっちゃう……いっちゃうぅぅぅ…… 😱💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,7873625224156186034,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_036,マリア,"事後,放心",（…… ⏸️ はぁ…… ⏸️ はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……）,🥵😌💦 （……はぁ……はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……） 😌💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,7672925435516875679,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_037,マリア,"甘え,恥じらい",ふふ…… ⏸️ はぁん……,🥵💋 ふふ……はぁん…… 💋,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,6149634333589816046,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_038,マリア,"恥じらい,安堵",信者様…… ⏸️ 申し訳ありません……,🥵🫣 信者様……申し訳ありません…… 🫣,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,8263284449288039457,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_039,マリア,"喘ぎ(弱),恥じらい",マリアお姉さん…… ⏸️ 懺悔を聞いている途中で…… ⏸️ とても大きな罪を……犯してしまいました……,🥵💦 マリアお姉さん……懺悔を聞いている途中で……とても大きな罪を……犯してしまいました…… 💦,クールで大人っぽい女性が、ツンデレな口調で少し素っ気なく話している。,3.5,5.0,5.0,alternating,50,2,2117992226180339893,D:/irodori/emoji/lora/voice_aoyama_yukari_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
