scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,cfg_guidance_mode,num_steps,num_candidates,seed,lora_path,lora_scale,status,approved_candidate,notes
confessional_futanari,line_011,マリア,"喘ぎ(強),息切れ",はぁ…… ⏸️ はぁん……,🥵😮‍💨💦 はぁ……はぁん…… 😭💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,982724976631656047,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_012,マリア,"恥じらい,拒絶",だめよ…… ⏸️ ここは神聖な懺悔室…… ⏸️ 信者様の声がまだ聞こえているのに……,🥵🫣 だめよ……ここは神聖な懺悔室……信者様の声がまだ聞こえているのに…… 🫣,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,6796397853014934376,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_013,マリア,"喘ぎ(弱),恥じらい",それなのに…… ⏸️ あなたの熱くて硬い…… ⏸️ ふたなりのおちんぽが……マリアお姉さんの太ももに擦りつけられて……,🥵💦 それなのに……あなたの熱くて硬い……ふたなりのおちんぽが……マリアお姉さんの太ももに擦りつけられて…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,4534803176723066103,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_014,マリア,"喘ぎ(強),恥じらい",ん゛…… ⏸️ あ゛…… ⏸️ ！　お、お願い……少しだけ……静かにして……,🥵😮‍💨💦 ん゛……あ゛……！　お、お願い……少しだけ……静かにして…… 😭,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,2722786158264709189,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_015,マリア,"恥じらい,困惑",信者様に…… ⏸️ マリアお姉さんがこんな淫らな声を…… ⏸️ 聞かれてしまっては……,🥵🫣 信者様に……マリアお姉さんがこんな淫らな声を……聞かれてしまっては…… 🫣💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,6161484252438721266,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_016,マリア,"喘ぎ(強),恥じらい",（…… ⏸️ あぁ…… ⏸️ だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……）,🥵💦 （……あぁ……だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……） 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,3828726807889134956,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_017,マリア,"喘ぎ(強),息切れ",はぁん…… ⏸️ ！　あっ…… ⏸️ 指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて……,🥵😮‍💨💦 はぁん……！　あっ……指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,2253833683345577251,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_018,マリア,"喘ぎ(強),荒い息遣い",あ゛あ゛…… ⏸️ お゛ほぉぉ…… ⏸️ っ！,🥵😮‍💨💦💦 あ゛あ゛……お゛ほぉぉ……っ！ 💦😭,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,8788182154536462805,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_019,マリア,"喘ぎ(強),恥じらい",信者様…… ⏸️ まだお話の途中…… ⏸️ ですのに……マリアお姉さん……もう……頭が……おかしくなりそう……,🥵💦 信者様……まだお話の途中……ですのに……マリアお姉さん……もう……頭が……おかしくなりそう…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,1508342287466066166,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_020,マリア,"喘ぎ(強),拒絶",んっ…… ⏸️ ん゛ん゛…… ⏸️ ！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて……,🥵😮‍💨💦 んっ……ん゛ん゛……！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,1664163191255421134,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_021,マリア,"喘ぎ(強),絶望",ゆっくり…… ⏸️ 押し入ってこようとしてる……,🥵💦 ゆっくり……押し入ってこようとしてる…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,3234447600686144643,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_022,マリア,"喘ぎ(強),恥じらい",神様…… ⏸️ 許してください…… ⏸️ マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる……,🥵😭💦 神様……許してください……マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,8017329565102739450,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_023,マリア,"喘ぎ(強),絶頂",あ゛あ゛あ゛…… ⏸️ ！　お゛お゛お゛お゛…… ⏸️ っ！！,🥵😮‍💨💦😱 あ゛あ゛あ゛……！　お゛お゛お゛お゛……っ！！ 😱💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,7310237343777397504,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_024,マリア,"喘ぎ(強),息切れ",入ってきた…… ⏸️ 奥まで…… ⏸️ 一気に……！,🥵💦 入ってきた……奥まで……一気に……！ 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,3183237776130966630,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_025,マリア,"喘ぎ(強),恥じらい",はぁん…… ⏸️ はぁん…… ⏸️ ！　信者様……聞こえていますか……？,🥵😮‍💨💦 はぁん……はぁん……！　信者様……聞こえていますか……？ 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,1501467304693801411,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_026,マリア,"喘ぎ(強),荒い息遣い",マリアお姉さん…… ⏸️ 今…… ⏸️ とても淫らな声を……抑えきれなくて……,🥵😮‍💨💦 マリアお姉さん……今……とても淫らな声を……抑えきれなくて…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,161709209121832001,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_027,マリア,"喘ぎ(強),絶頂",お゛ほぉぉぉぉ…… ⏸️ っ！！,🥵😮‍💨💦💦 お゛ほぉぉぉぉ……っ！！ 💦😭,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,1342953840640749325,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_028,マリア,"喘ぎ(強),恥じらい",だめ…… ⏸️ 腰が…… ⏸️ 勝手に動いちゃう……,🥵💦 だめ……腰が……勝手に動いちゃう…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,9059757681567286023,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_029,マリア,"喘ぎ(強),絶頂",爆乳を揺らしながら…… ⏸️ 懺悔室の中で…… ⏸️ ふたなり同士で……こんなに激しくセックスしてるなんて……,🥵😮‍💨💦 爆乳を揺らしながら……懺悔室の中で……ふたなり同士で……こんなに激しくセックスしてるなんて…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,4260523223366813570,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_030,マリア,"喘ぎ(強),絶頂",ん゛っ…… ⏸️ あ゛あ゛あ゛…… ⏸️ ！,🥵😮‍💨💦 ん゛っ……あ゛あ゛あ゛……！ 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,7167501985967233705,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_031,マリア,"絶頂,叫び",イッちゃう…… ⏸️ 信者様の前で…… ⏸️ マリアお姉さん……イッちゃうわ……,🥵😱💦 イッちゃう……信者様の前で……マリアお姉さん……イッちゃうわ…… 💦😱,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,7817381938677622139,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_032,マリア,"喘ぎ(強),絶頂",一緒に…… ⏸️ 一緒にイきましょう…… ⏸️ ？,🥵🙏💦 一緒に……一緒にイきましょう……？ 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,6397355114783977566,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_033,マリア,"喘ぎ(強),絶頂",マリアお姉さんのおまんこと…… ⏸️ ふたなりちんぽ…… ⏸️ 同時に……めちゃくちゃに……,🥵😮‍💨💦 マリアお姉さんのおまんこと……ふたなりちんぽ……同時に……めちゃくちゃに…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,7063989935600082347,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_034,マリア,"絶頂,叫び",あ゛あ゛あ゛あ゛あ゛…… ⏸️ ！！　お゛お゛お゛お゛お゛お゛っ…… ⏸️ ！！,🥵😱😮‍💨💦😭 あ゛あ゛あ゛あ゛あ゛……！！　お゛お゛お゛お゛お゛お゛っ……！！ 😱💦🥵,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,3936784475116830971,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_035,マリア,"絶頂,叫び",いく…… ⏸️ いくいく…… ⏸️ いっちゃう……いっちゃうぅぅぅ……,🥵😮‍💨💦😱 いく……いくいく……いっちゃう……いっちゃうぅぅぅ…… 😱💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,8459670693332453456,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_036,マリア,"事後,放心",（…… ⏸️ はぁ…… ⏸️ はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……）,🥵😌💦 （……はぁ……はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……） 😌💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,4041431732033808492,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_037,マリア,"甘え,恥じらい",ふふ…… ⏸️ はぁん……,🥵💋 ふふ……はぁん…… 💋,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,1547268412004878404,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_038,マリア,"恥じらい,安堵",信者様…… ⏸️ 申し訳ありません……,🥵🫣 信者様……申し訳ありません…… 🫣,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,6196693635029637407,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_039,マリア,"喘ぎ(弱),恥じらい",マリアお姉さん…… ⏸️ 懺悔を聞いている途中で…… ⏸️ とても大きな罪を……犯してしまいました……,🥵💦 マリアお姉さん……懺悔を聞いている途中で……とても大きな罪を……犯してしまいました…… 💦,落ち着いた大人の女性が、穏やかでしっとりとした声で話している。,3.5,5.0,5.0,alternating,50,3,3891370493807136837,D:/irodori/emoji/lora/voice_aikawa_nana_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
