scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,cfg_guidance_mode,num_steps,num_candidates,seed,lora_path,lora_scale,status,approved_candidate,notes
confessional_futanari,line_016,マリア,"喘ぎ(強),恥じらい",（…… ⏸️ あぁ…… ⏸️ だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……）,🥵💦 （……あぁ……だめ……爆乳が懺悔室の仕切り板に押しつけられて……形が変わっちゃってる……） 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,8485999742003482304,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_017,マリア,"喘ぎ(強),息切れ",はぁん…… ⏸️ ！　あっ…… ⏸️ 指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて……,🥵😮‍💨💦 はぁん……！　あっ……指が……おまんこと……マリアお姉さんのふたなりちんぽを……同時にいじめられて…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,2296278410288354020,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_018,マリア,"喘ぎ(強),荒い息遣い",あ゛あ゛…… ⏸️ お゛ほぉぉ…… ⏸️ っ！,🥵😮‍💨💦💦 あ゛あ゛……お゛ほぉぉ……っ！ 💦😭,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,552577422028046227,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_019,マリア,"喘ぎ(強),恥じらい",信者様…… ⏸️ まだお話の途中…… ⏸️ ですのに……マリアお姉さん……もう……頭が……おかしくなりそう……,🥵💦 信者様……まだお話の途中……ですのに……マリアお姉さん……もう……頭が……おかしくなりそう…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,216713455698228012,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_020,マリア,"喘ぎ(強),拒絶",んっ…… ⏸️ ん゛ん゛…… ⏸️ ！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて……,🥵😮‍💨💦 んっ……ん゛ん゛……！　だめ……後ろから……あなたの太いおちんぽが……マリアお姉さんのお尻の割れ目に当てがわれて…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,8291078885472901800,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_021,マリア,"喘ぎ(強),絶望",ゆっくり…… ⏸️ 押し入ってこようとしてる……,🥵💦 ゆっくり……押し入ってこようとしてる…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,3958595180770765608,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_022,マリア,"喘ぎ(強),恥じらい",神様…… ⏸️ 許してください…… ⏸️ マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる……,🥵😭💦 神様……許してください……マリアお姉さん……懺悔を聞きながら……他のシスターのふたなりちんぽで……犯されちゃってる…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,2084406947996669635,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_023,マリア,"喘ぎ(強),絶頂",あ゛あ゛あ゛…… ⏸️ ！　お゛お゛お゛お゛…… ⏸️ っ！！,🥵😮‍💨💦😱 あ゛あ゛あ゛……！　お゛お゛お゛お゛……っ！！ 😱💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,2908641084994732599,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_024,マリア,"喘ぎ(強),息切れ",入ってきた…… ⏸️ 奥まで…… ⏸️ 一気に……！,🥵💦 入ってきた……奥まで……一気に……！ 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,4270744510285475481,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_025,マリア,"喘ぎ(強),恥じらい",はぁん…… ⏸️ はぁん…… ⏸️ ！　信者様……聞こえていますか……？,🥵😮‍💨💦 はぁん……はぁん……！　信者様……聞こえていますか……？ 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,8158648469058170080,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_026,マリア,"喘ぎ(強),荒い息遣い",マリアお姉さん…… ⏸️ 今…… ⏸️ とても淫らな声を……抑えきれなくて……,🥵😮‍💨💦 マリアお姉さん……今……とても淫らな声を……抑えきれなくて…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,69547427013286482,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_027,マリア,"喘ぎ(強),絶頂",お゛ほぉぉぉぉ…… ⏸️ っ！！,🥵😮‍💨💦💦 お゛ほぉぉぉぉ……っ！！ 💦😭,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,4597273994524539929,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_028,マリア,"喘ぎ(強),恥じらい",だめ…… ⏸️ 腰が…… ⏸️ 勝手に動いちゃう……,🥵💦 だめ……腰が……勝手に動いちゃう…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,3023375911762006249,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_029,マリア,"喘ぎ(強),絶頂",爆乳を揺らしながら…… ⏸️ 懺悔室の中で…… ⏸️ ふたなり同士で……こんなに激しくセックスしてるなんて……,🥵😮‍💨💦 爆乳を揺らしながら……懺悔室の中で……ふたなり同士で……こんなに激しくセックスしてるなんて…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,7226139147490400608,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_030,マリア,"喘ぎ(強),絶頂",ん゛っ…… ⏸️ あ゛あ゛あ゛…… ⏸️ ！,🥵😮‍💨💦 ん゛っ……あ゛あ゛あ゛……！ 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,7515255800215425782,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_031,マリア,"絶頂,叫び",イッちゃう…… ⏸️ 信者様の前で…… ⏸️ マリアお姉さん……イッちゃうわ……,🥵😱💦 イッちゃう……信者様の前で……マリアお姉さん……イッちゃうわ…… 💦😱,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,5107113404923456477,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_032,マリア,"喘ぎ(強),絶頂",一緒に…… ⏸️ 一緒にイきましょう…… ⏸️ ？,🥵🙏💦 一緒に……一緒にイきましょう……？ 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,6957179240898805119,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_033,マリア,"喘ぎ(強),絶頂",マリアお姉さんのおまんこと…… ⏸️ ふたなりちんぽ…… ⏸️ 同時に……めちゃくちゃに……,🥵😮‍💨💦 マリアお姉さんのおまんこと……ふたなりちんぽ……同時に……めちゃくちゃに…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,3074065709140097257,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_034,マリア,"絶頂,叫び",あ゛あ゛あ゛あ゛あ゛…… ⏸️ ！！　お゛お゛お゛お゛お゛お゛っ…… ⏸️ ！！,🥵😱😮‍💨💦😭 あ゛あ゛あ゛あ゛あ゛……！！　お゛お゛お゛お゛お゛お゛っ……！！ 😱💦🥵,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,6950094086310366893,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_035,マリア,"絶頂,叫び",いく…… ⏸️ いくいく…… ⏸️ いっちゃう……いっちゃうぅぅぅ……,🥵😮‍💨💦😱 いく……いくいく……いっちゃう……いっちゃうぅぅぅ…… 😱💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,679972662521767504,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=strong
confessional_futanari,line_036,マリア,"事後,放心",（…… ⏸️ はぁ…… ⏸️ はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……）,🥵😌💦 （……はぁ……はぁ……全身がビクビク震えて……懺悔室の床に、愛液と精液が垂れ落ちてる……） 😌💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,2620193963677017413,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_037,マリア,"甘え,恥じらい",ふふ…… ⏸️ はぁん……,🥵💋 ふふ……はぁん…… 💋,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,7121990120523669828,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_038,マリア,"恥じらい,安堵",信者様…… ⏸️ 申し訳ありません……,🥵🫣 信者様……申し訳ありません…… 🫣,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,4205376010032769836,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_039,マリア,"喘ぎ(弱),恥じらい",マリアお姉さん…… ⏸️ 懺悔を聞いている途中で…… ⏸️ とても大きな罪を……犯してしまいました……,🥵💦 マリアお姉さん……懺悔を聞いている途中で……とても大きな罪を……犯してしまいました…… 💦,清潔感のある凛とした女性が、澄んだ美しい声で丁寧に話している。,3.5,5.0,5.0,alternating,50,3,4162751099155873091,D:/irodori/emoji/lora/suzushiro_sayumi_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
